id	ten	gia	review_count	phanloai	thuonghieu	sku	mota	url_image
14764119	Ly Giữ Nhiệt Nắp Trượt Chống Tràn Rinfere - Tặng Kèm Ống Hút Không Gỉ, Dụng Cụ Vệ Sinh Ông Hút (590ml)	219000	292	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Ly, cốc & phụ kiện ly	Rinfere	5704775724202		https://salt.tikicdn.com/cache/280x280/ts/product/f3/b1/f3/69084b397349c7b6740e79f1d61ae6bf.jpg
45300792	Đồng hồ báo thức điện tử để bàn màn hình đa chức năng thời gian, lịch, báo thức, nhiệt độ DH89	72587	121	Nhà Cửa - Đời Sống/Trang trí nhà cửa/Đồng hồ/Đồng hồ để bàn	OEM	1174979350967		https://salt.tikicdn.com/cache/280x280/ts/product/a2/63/f9/25977caf27276b1c78170b06cc70b4db.jpg
14948180	Ly Giữ Nhiệt YT Nắp Chống Tràn Cao Cấp + Tặng Bộ Ống Hút Inox Tái Sử Dụng Và Túi Đựng (Màu Sắc Ngẫu Nhiên)	88000	109	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Ly, cốc & phụ kiện ly	OEM	3032057185666		https://salt.tikicdn.com/cache/280x280/ts/product/6f/0f/ad/8ca9f454327d95948ad14b8f07330a55.jpg
58734967	Bộ Hộp Cơm Thuỷ Tinh Lock&Lock LLG422S3-SD Tặng kèm muỗng inox	283000	88	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Dụng cụ chứa đựng thực phẩm/Hộp đựng thực phẩm	Lock&Lock	5480416266170		https://salt.tikicdn.com/cache/280x280/ts/product/fd/e3/21/8f040576b6ec712ea27e941b40aa3d0b.jpg
8275143	Bình Giữ Nhiệt Lock&Lock Vienna LHC1430 (500ml)	224000	37	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Bình nước, bình giữ nhiệt/Bình giữ nhiệt	Lock&Lock	6540906131919		https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u5168.d20170915.t171718.508165.jpg
19351701	Bộ 2 gói gồm 200 túi lọc rác bồn rửa thông minh có thể tái sử dụng	80000	0	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Phụ kiện nhà bếp/Phụ kiện nhà bếp khác	OEM	2268957395824		https://salt.tikicdn.com/cache/280x280/ts/product/80/74/d1/da28bebfb91c76e4a67dfde976992e68.jpg
35905857	Chảo Nhôm Sâu Lòng Chống Dính Baum Marble 1 Tay Cầm, Nắp Thủy Tinh Lock&Lock LBU1181 18cm	299000	0	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Nồi và chảo/Chảo các loại	Lock&Lock	4006519514935		https://salt.tikicdn.com/cache/280x280/ts/product/dc/0c/11/d8c86a1c2cc3a2d285fbe343728f9b43.JPG
54145105	Cọ Bồn Cầu Toilet, Cọ Vệ Sinh Cao Cấp - Parroti Silicon SL01 – Có Bình Đựng Nước Tẩy, Cây Gắp Tóc Tiện Dụng	129000	189	Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Dụng cụ vệ sinh/Bàn chải, dụng cụ thông tắc, cọ rửa	Parroti	1259816294526		https://salt.tikicdn.com/cache/280x280/ts/product/09/1f/b2/2d6a746c04eec1500399a2d86214c6a8.jpg
40752584	PHÂN BÓN LÁ RA RỄ CỰC MẠNH N3M - KÍCH PHÁT RA RỄ - GIÂM, CHIẾT, GHÉP CÀNH - THÍCH HỢP SỬ DỤNG CHO LAN, MAI, KIỂNG LÁ	17498	40	Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Hoa tươi, Cây cảnh & Hạt giống/Phân bón	OEM	9325208885350		https://salt.tikicdn.com/cache/280x280/ts/product/c3/88/df/ecac6cf6905e805772b5c180620f86f3.png
75337008	Móc Treo Đồ INOX 304 băng dán 3M SIÊU DÍNH dán Tường Gạch, Men, Kính, loại 1 móc tròn mới	14000	103	Nhà Cửa - Đời Sống/Dụng cụ & Thiết bị tiện ích/Giá, móc, cây treo	VANDO	4381645459818		https://salt.tikicdn.com/cache/280x280/ts/product/cd/98/60/91b6e387eaadf7e2d2fcb04cacd58898.jpg
93309060	[GIFT] Bình nhựa Lock&Lock nắp trắng 1.0L	0	0	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Bình nước, bình giữ nhiệt & Phụ kiện/Bình đựng nước	Lock & Lock	1041661462681		https://salt.tikicdn.com/cache/280x280/ts/product/27/a1/20/5c919b987d1820b45c672efa50852742.jfif
52156047	Vòi bơm đồng xịt thẳng nhiều chế độ rửa xe, tưới cây tiện ích- vòi tăng áp lục nước, vòi rửa xe, vòi tưới cây- Chăm Sóc Oto- Rửa Xe Oto-206587.1 C	25000	70	Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Dụng cụ làm vườn/Vòi nước và phụ kiện tưới cây	OEM	7392248895207		https://salt.tikicdn.com/cache/280x280/ts/product/38/4a/f9/7f11c5daca26d864492e01f00b1a33bb.png
52238368	Chiếu điều hòa cao cấp - Sợi mây tổng hợp - KT (1m4x1m9/ 1m6x1m9/ 1m8x1m9) - Màu vàng nâu + Tặng kèm túi thơm thảo dược	150000	139	Nhà Cửa - Đời Sống/Đồ dùng phòng ngủ/Phụ kiện phòng ngủ/Chiếu	A	3279471814844		https://salt.tikicdn.com/cache/280x280/ts/product/d6/f4/d7/2faf3867d96ccf69c3e1e0d2109fb660.jpeg
7699062	Chảo Nhôm Chống Dính Lock&Lock Baum Marble 1 Tay Cầm LBU1283 (28cm)	309000	2	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Nồi và chảo/Chảo các loại	Lock&Lock	9163970026348		https://salt.tikicdn.com/cache/280x280/ts/product/90/dc/6e/2a90e0e5bbe5a62b8ecb30a75d746e6f.png
13334313	Bộ 6 chén (bát) cơm sứ phong cách Nhật Bản hoa văn sắc xưa giả cổ	141000	650	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Tô, chén, dĩa	OEM	8638434800709		https://salt.tikicdn.com/cache/280x280/ts/product/dc/2b/ab/17c1db57c8993509d4ce36455b05eb0d.jpg
72559534	Bộ 3 Hộp Thủy Tinh Chịu Nhiệt KOVA (370ml + 640mlx2) + Túi Giữ Nhiệt	181900	181	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Dụng cụ chứa đựng thực phẩm/Hộp đựng thực phẩm	KOVA	3147527813823		https://salt.tikicdn.com/cache/280x280/ts/product/1b/bd/ec/195d55002588fe8dc80d696e38457d89.jpg
45437491	 Mỏ lết phòng tắm độ mở lớn đến 68mm	99000	1	Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Dụng cụ sửa chữa khác/Cờ lê, mỏ lết, búa các loại	OEM	9682913934590		https://salt.tikicdn.com/cache/280x280/ts/product/c0/b3/83/7a4972490b46632157dc0f21e747e825.jpg
71350937	Máy Xay Mini Sạc Điện Xay Hành, Tỏi, Rau Củ Dung Tích 250ml	130000	26	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Phụ kiện nhà bếp/Dụng cụ xay, giã	HBH	4590424203171		https://salt.tikicdn.com/cache/280x280/ts/product/58/af/18/1e78ea9337e95bb83406fcdf348aa07a.jpg
87831027	ĐÈN NĂNG LƯỢNG MẶT TRỜI 100W - 180W - 80W - 60W - 45W  SOLAR LIGHT - ĐIỀU KHIỂN TỪ XA - PIN SẠC TRỌN DỜI - D1147	299000	38	Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng/Đèn ngoài trời	OEM	9942916877020		https://salt.tikicdn.com/cache/280x280/ts/product/35/33/b6/f832c8070fd05ec765c510da64ffff4b.jpg
55511631	Chai thủy tinh đựng nước dung tích 500ml chịu nhiệt tốt, bình thủy tinh kim cương góc cạnh cao cấp nhiều màu độc đáo - giao màu ngẫu nhiên	14000	14	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Bình nước, bình giữ nhiệt & Phụ kiện/Bình đựng nước	OEM	6013941797988		https://salt.tikicdn.com/cache/280x280/ts/product/4f/4c/1f/b47c200e81586b518785e4948f0ce35d.jpg
67722771	Nệm Cao Su Non Hoạt Tính Thuần Việt Classic 	990000	42	Nhà Cửa - Đời Sống/Đồ dùng phòng ngủ/Nệm và phụ kiện/Nệm cao su	Nệm Thuần Việt	7654406972589		https://salt.tikicdn.com/cache/280x280/ts/product/4f/f5/b1/18eb607e69bd68a0b87a65e6d23abf3a.jpg
71174837	Đèn Pin Mini Siêu Sáng XML-T6 miDoctor - Chính Hãng	88000	217	Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng/Đèn pin	miDoctor	3637481354666		https://salt.tikicdn.com/cache/280x280/ts/product/ab/7a/67/fabee072223e2964a55d629ccb8dc042.jpg
21042485	Dụng cụ chắn bếp chống dầu mỡ	18999	1	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Phụ kiện nhà bếp/Phụ kiện nhà bếp khác	OEM	7875132650699		https://salt.tikicdn.com/cache/280x280/ts/product/b8/19/bc/a85cd860b5141dab5997199b36848d89.jpg
67910007	Vỉ 20 nẹp cố định dây điện dán tường, bàn ghế	22900	5	Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Dụng cụ sửa chữa khác/Khác	OEM	8260316643014		https://salt.tikicdn.com/cache/280x280/ts/product/fd/85/55/fac59659fc18675e62f5d642574b6ffa.jpg
33067171	Áo mưa dây kéo vải dù tổ ong chống thấm ( nhiều màu)	92000	20	Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Áo mưa, ô dù và phụ kiện đi mưa	OEM	4872857223507		https://salt.tikicdn.com/cache/280x280/ts/product/e9/41/e7/5ec4c32adfbc9ae1e3941eeb7686225a.png
55427978	Combo Túi Lọc Rác cho bồn rửa chén bát	21500	48	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Phụ kiện nhà bếp/Phụ kiện nhà bếp khác	OEM	1466680936333		https://salt.tikicdn.com/cache/280x280/ts/product/e8/c5/08/8b6f614250739c3a8da3a8061de9cce5.jpg
20138159	Đế để chậu cây có bánh xe	59000	60	Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Hoa tươi, Cây cảnh & Hạt giống/Phụ kiện cây & hoa	OEM	2488450983872		https://salt.tikicdn.com/cache/280x280/ts/product/e8/b6/d0/bb45c4b193bcd58f580cca287bff374d.jpg
56273328	Kệ tivi để sàn - Kệ,tủ tivi thông minh có thể thay đổi kích thước - Kệ tivi hiện đại phong cách Bắc Âu - Giao màu ngẫu nhiên	538000	206	Nhà Cửa - Đời Sống/Nội thất/Nội thất phòng khách/Kệ & Tủ	OEM	8737735485360		https://salt.tikicdn.com/cache/280x280/ts/product/42/24/1c/efaf6d3468d8b81db949ae85db3dfceb.png
28129833	Kệ Sách Đa Tầng Để Sàn Cao Cấp Thương Hiệu IGEA	389000	354	Nhà Cửa - Đời Sống/Nội thất/Nội thất phòng học, làm việc/Tủ, kệ sách	IGA	6087219047907		https://salt.tikicdn.com/cache/280x280/ts/product/29/7b/21/fceade0c2dd71ad7ccdf68833470dedc.jpg
35928141	Combo 40 móc nhôm treo quần áo chắc chắn, tiện lợi, đa năng và cao cấp tiết kiệm không gian	62000	109	Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo	OEM	1523736435315		https://salt.tikicdn.com/cache/280x280/ts/product/8e/af/61/766be4588c55a7991117a35a02e39e16.jpg
11058658	1kg Túi Đựng Rác Tự Phân Hủy Sinh Học Titapha (full size)	36780	2	Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Dụng cụ vệ sinh/Túi đựng rác	Titapha	3505486111914		https://salt.tikicdn.com/cache/280x280/ts/product/80/dd/05/a1ea8193fbd77aed44342ebec43d3d6e.jpg
6175665	Bộ Cây Lau Nhà Xoay Tay 2 Bông Lau Lock&Lock Corner ETM494 (330 x 235 mm) - Xanh Biển	437000	42	Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Dụng cụ lau nhà/Dụng cụ lau nhà khác	Lock&Lock	5373495932091		https://salt.tikicdn.com/cache/280x280/ts/product/f5/73/96/c69dd948a6ac090790e581f2111e8743.jpg
